"","gene","logFC_PFL_TLS_inRCC_vs_LSCC","FDR_PFL_TLS_inRCC_vs_LSCC","F_PFL_TLS_inRCC_vs_LSCC","sig","selected"
"2054","SPIN2B",0.136067109122811,0.870463907583505,0.496162094774856,"none","none"
"2055","BTBD6",-0.159746056779887,0.870624609902585,0.954212912636656,"none","none"
"2056","TMEM37",0.164516414779163,0.870630395956191,0.494302519996497,"par_inRCC_vs_LSCC","none"
"2057","SPINT2",-0.198613228218776,0.870630395956191,0.494217599483421,"par_inRCC_vs_LSCC","none"
"2058","GATD3A",0.150854644880231,0.870630395956191,0.601761548740267,"none","none"
"2059","VIM",-0.285257816599793,0.870630395956191,0.492485455504074,"par_inRCC_vs_LSCC","none"
"2060","DNAH9",0.136849421985389,0.870630395956191,0.491874030869669,"par_inRCC_vs_LSCC","none"
"2061","H4C6",-0.179901161251676,0.870630395956191,0.491285143706777,"none","none"
"2062","TOP1",0.123697900133408,0.870630395956191,0.490385815682957,"none","none"
"2063","H2BC17",0.219010722951214,0.870630395956191,0.490442153314841,"par_inRCC_vs_LSCC","none"
"2064","LRRC61",0.145402397999276,0.870630395956191,0.559394579628479,"par_inRCC_vs_LSCC","none"
"2065","CBLC",-0.187964830098657,0.870630395956191,0.489417134123596,"par_inRCC_vs_LSCC","none"
"2066","TLR3",0.127496204947891,0.870630395956191,0.488737282489622,"par_inRCC_vs_LSCC","none"
"2067","CORO1A",-0.164247275820778,0.870630395956191,0.488030586922095,"none","none"
"2068","BICD1",0.145669199225793,0.870630395956191,0.48793688799084,"par_inRCC_vs_LSCC","none"
"2069","SEM1",-0.173768948316678,0.870630395956191,0.486737210849403,"par_inRCC_vs_LSCC","none"
"2070","SLC34A3",-0.161672436667765,0.870630395956191,0.486581984222548,"none","none"
"2071","TECR",0.176684759055875,0.870630395956191,0.486042205316393,"par_inRCC_vs_LSCC","none"
"2072","SPDYE11",0.188897525746083,0.870630395956191,0.486074384410551,"par_inRCC_vs_LSCC","none"
"2073","UBXN11",-0.150489382737597,0.870630395956191,0.652826618800844,"none","none"
"2074","PLIN3",-0.130287971323706,0.871055233378363,0.48487102071577,"none","none"
"2075","CD5",-0.14861169188152,0.871316461499699,0.483997517008798,"none","none"
"2076","WIPI1",-0.187572215465561,0.871316461499699,0.483151484346996,"none","none"
"2077","SAFB",-0.138921076917398,0.871316461499699,0.544047352288757,"none","none"
"2078","FARP1",0.155739859275991,0.872009438625352,0.480985578479968,"par_inRCC_vs_LSCC","none"
"2079","SLC25A3",-0.146392302627615,0.872009438625352,0.480490027104789,"none","none"
"2080","GLT1D1",-0.176454835332108,0.872009438625352,0.480491755499975,"none","none"
"2081","PRPF39",-0.26007684724762,0.872009438625352,1.43039941855809,"none","none"
"2082","H4C2",-0.190257232210813,0.872174970619097,0.479380017817061,"par_inRCC_vs_LSCC","none"
"2083","CD63",-0.218494844757674,0.872953315922166,0.47791675647356,"par_inRCC_vs_LSCC","none"
"2084","PNRC1",-0.171610487776926,0.87417652771593,0.475642014511707,"none","none"
"2085","LCP1",-0.201576583974228,0.87417652771593,0.475321619885672,"none","none"
"2086","PRDX5",-0.167679229608542,0.87417652771593,0.474760047298516,"par_inRCC_vs_LSCC","none"
"2087","JARID2",-0.143061509911712,0.874293920069122,0.474098508640511,"par_inRCC_vs_LSCC","none"
"2088","ACTN4",-0.124448147469381,0.874295705808367,0.473579989843423,"par_inRCC_vs_LSCC","none"
"2089","CHKB",0.158473668537052,0.874506382338488,0.552058838770174,"none","none"
"2090","NDUFV1",0.148372369809387,0.874927806787441,0.471770464856272,"none","none"
"2091","GTPBP2",0.125104826968445,0.875753794278784,0.494337611537113,"par_inRCC_vs_LSCC","none"
"2092","RPL36A",-0.182134039090626,0.875753794278784,0.469676096074411,"none","none"
"2093","ARPC3",0.133851621237439,0.875753794278784,0.468708394440313,"none","none"
"2094","KLC1",-0.13290941263516,0.875753794278784,0.468511187167682,"par_inRCC_vs_LSCC","none"
"2095","ST6GALNAC3",-0.151179179335285,0.875753794278784,0.468186757334842,"none","none"
"2096","H1-3",-0.168393429792918,0.875797871037561,0.467620300152511,"par_inRCC_vs_LSCC","none"
"2097","FAHD2B",-0.130176278271526,0.875860217550256,0.466974946868277,"none","none"
"2098","PAPLN",-0.171563307185719,0.875860217550256,0.466233251962051,"par_inRCC_vs_LSCC","none"
"2099","OR10T2",-0.155093593223501,0.875860217550256,0.465824729144326,"none","none"
"2100","TGFB1",-0.17609282447979,0.875860217550256,0.46545135134982,"none","none"
"2101","PABPC4",0.142560473373091,0.875860217550256,0.464785588741598,"none","none"
"2102","STAMBP",0.12915727772356,0.875860217550256,0.464220171063493,"none","none"
"2103","NHP2",-0.118585466926225,0.875860217550256,0.463668070197401,"none","none"
"2104","BOLA2B",-0.151135733344833,0.875860217550256,0.46329180371534,"par_inRCC_vs_LSCC","none"
"2105","IL24",0.125425069442077,0.875860217550256,0.462950939668101,"none","none"
"2106","PLP2",0.138925472071303,0.876304424996145,0.461900224758488,"par_inRCC_vs_LSCC","none"
"2107","HCK",0.138660000655593,0.877746751102827,0.458684790596694,"none","none"
"2108","POLR2E",0.124124768343452,0.877746751102827,0.458426413341447,"par_inRCC_vs_LSCC","none"
"2109","SSBP4",0.119541677982192,0.877746751102827,0.458010158247879,"none","none"
"2110","PITX3",-0.152012574722936,0.877746751102827,0.457490008849391,"none","none"
"2111","GNB1",-0.134427466004872,0.877746751102827,0.457354654105183,"none","none"
"2112","CNOT3",0.154133758910424,0.877746751102827,0.657372474430369,"par_inRCC_vs_LSCC","none"
"2113","RPN1",0.211272145640425,0.877746751102827,0.456503236449301,"par_inRCC_vs_LSCC","none"
"2114","INTU",-0.151825150545256,0.877746751102827,0.456087023382832,"none","none"
"2115","C5orf15",0.141110708797213,0.877746751102827,0.455095404011932,"par_inRCC_vs_LSCC","none"
"2116","AIDA",0.123956417270481,0.877746751102827,0.455089388116375,"par_inRCC_vs_LSCC","none"
"2117","PROS1",0.158508619807622,0.878398675789122,0.453301769430062,"par_inRCC_vs_LSCC","none"
"2118","NUCB2",0.162723158901339,0.878398675789122,0.453293830124667,"par_inRCC_vs_LSCC","none"
"2119","RPL19",-0.177531232669204,0.87877515162131,0.452336326156155,"none","none"
"2120","CDKL2",-0.138203878731247,0.879086087629264,0.451459058154965,"none","none"
"2121","HAUS5",-0.159774808827012,0.88020694849771,0.449605633731887,"none","none"
"2122","C12orf29",0.143394332227527,0.880904808053936,0.448265271133818,"par_inRCC_vs_LSCC","none"
"2123","VPS35",0.140315448819706,0.881057408058564,0.447582388182499,"none","none"
"2124","RAPGEF1",0.138044996003434,0.881885413949455,0.44582618583715,"none","none"
"2125","LY6K",-0.141974124675747,0.881885413949455,0.445590765156913,"none","none"
"2126","GLIS2",-0.15624033489786,0.881999220628895,0.444673952238014,"par_inRCC_vs_LSCC","none"
"2127","YAF2",0.136532272565,0.881999220628895,0.444459253020531,"none","none"
"2128","TXN",0.209452260351735,0.882272313519603,0.443195505469409,"par_inRCC_vs_LSCC","none"
